zmienna_1,target
7.810301182551129,812.5731949807534
6.624332931110619,405.15210552798766
1.9355988099345645,20.59358577177752
-3.9283149740224,-55.398380624349414
-1.2190266388610578,23.207840030396845
-6.326993067170072,-119.06931974748416
-4.726987647057712,-91.5524524297313
9.737205195536585,1246.4559906947763
-3.702165660475001,4.815497200700179
7.2843805400029495,549.9056553233592
0.049597896380594975,91.45830107128333
4.942202784204428,218.89456664785564
-9.982140545898412,-745.6275684951617
-6.083258650003742,-140.06943500217997
-8.237080340666873,-379.2274451162393
5.3216945325573235,176.60011937526244
-3.091511523067796,-2.699174148316553
-2.566162746109888,-26.00624785452885
2.373812730351286,116.66053321068793
1.3967214316045151,-67.41854325942822
9.367197089893963,1132.3172623771334
-9.194533317292395,-513.3140654297669
2.5356719060256268,-68.40016305397288
8.09968309357673,623.3527695635646
-1.051620308957851,11.85907745326051
5.863929340332984,330.29380325923245
-5.639837516436077,-115.30527988106346
-3.937124017091403,-25.392415543307642
-1.2670700377274215,-14.789168137499535
-8.47064283757847,-395.0800875870412
8.671160917524855,967.1503809706207
-5.061556528298798,-60.623311106863326
2.964059611160952,124.15526219259127
3.270914379673764,19.757993946247723
-4.8319764863051855,-57.95332522155292
-1.023686432066599,-43.260916582625114
5.576164273997577,351.5646325725545
-1.6341447696690548,-62.95595531366108
-7.454398760635912,-333.37682199085543
-5.307277719863288,5.477139614184793
5.38008483238662,237.90557771098452
5.603419859583536,274.24255189528003
7.4945866275489195,610.3428364644158
0.35034660444012644,1.9570480850287268
3.7602742131104137,155.30563988143894
-3.6651271007598503,-40.99091565857739
-7.480518399964127,-325.2722600774692
-2.216653479256065,-2.2671689222386355
-2.405610121090433,-18.457918887989045
-3.290007195794196,57.849321428184
-1.3615473295163802,-29.91968957450374
-9.37809497263008,-556.2334623154692
-3.2356079508660045,12.090072248982473
-1.2388637150666764,26.20231043366115
3.047802280023282,37.73383248229069
-7.690592320558636,-226.04520398357602
3.4289138483208976,4.734355649529164
2.5198614476346837,134.96757551899157
-9.157829248734197,-584.7973430027447
7.354626313214993,606.3661452582445
-2.966493329643276,-21.77961366028802
-9.208066798150867,-564.5625367655792
-9.802204643776673,-663.9127473944559
4.597973479888974,206.70714234752123
-5.737425123137485,-136.94474774914352
0.4136291809850583,54.54151720091149
8.189110792291128,692.6178125161009
3.4700119027754823,57.28680905794869
3.756081035444385,70.991585636021
-7.729611259088829,-307.5604823007491
5.111509307910708,322.63268735237654
3.338129875226061,128.78725413684572
-1.4033129294730262,65.49096847656655
-7.522494134442468,-317.5653540038901
-9.55197540593506,-601.7022352151056
-7.574844518696466,-375.44783554815115
3.144130504638298,-20.866137863547493
4.069061117276203,93.46015828893218
-7.491011765345313,-264.65513355321514
0.9732724850546361,-34.43302339875533
-8.636931134450576,-397.5687488073254
7.987854791950738,664.8521929302963
-5.206134539662539,-103.19645163202733
7.135499376659244,547.9055360643763
-0.03916336330365766,-19.53090968275793
-2.6821317197372725,-32.87761446279397
8.388029601470176,818.6227873316238
5.850375198308962,289.41135395764184
-0.9575260243560546,-31.415200591932095
2.5565064537391002,28.45135383431264
-6.597632033802226,-258.4799217879512
-4.926790784096067,-52.93931157188984
-0.13547570681463128,-25.63129432522661
5.241665173421206,236.65438611796097
7.775420681248711,601.4600301260635
-4.386155310169906,-38.73028037074691
3.689936709466611,73.82730840815971
-1.552090293160468,84.50975233602672
7.339746782971609,623.1787463960137
-7.411473944762273,-258.1247224562768
